id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
6265,3,1,19,57,93,2015/7/15 10:43,2,1943,1,1,1,2,,,,60000,1,,103.0,0,0,0,1,0,0,0,0,0,,154,104,3,3,1,4,1.0,1,1,1,5,1,1,1,5,1,4,5,4,4,5,1,5,4,5,2,3,1,6.0,7.0,1,4,-8,-8,-8,-8,4,,,,,1,1,2,2,100000.0,4,3,3,2,1,0,0,0,0,0,0,0,0,,1,3,0.0,3,1965.0,1945.0,1965.0,3.0,1.0,4.0,20000.0,4.0,,,-2,-8,1,16,-2,-8,1,16,2,2,3,-8,10000000.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,4,-2,-2,-2,-2,-2.0,-2,-2,-2,-2
3818,4,1,31,87,132,2015/8/26 10:06,1,1946,1,1,1,4,,4.0,1962.0,40000,1,,60.0,0,0,0,1,0,0,0,0,0,,172,120,3,5,4,2,1.0,4,4,1,4,1,1,1,5,5,1,2,4,4,5,1,5,4,5,2,2,1,4.0,5.0,3,4,5,3,5,3,5,,,,,1,1,2,2,100000.0,5,3,2,1,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1973.0,1947.0,1973.0,6.0,1.0,2.0,30000.0,5.0,,,-2,-8,1,1,-2,1,1,15,2,1,5,3,60000.0,4,4,-8,-8,4,4,3,3,3,3,-8,4,3,4,70,50,50,60,50.0,60,60,60,60
1181,5,2,15,41,72,2015/7/15 10:39,1,1994,1,1,1,6,,4.0,2012.0,30000,1,,120.0,0,0,0,0,1,0,0,0,0,,168,104,4,5,5,1,2.0,1,1,1,2,4,1,3,4,2,4,4,4,2,1,2,4,5,1,4,3,2,2.0,2.0,1,3,5,4,6,4,1,3.0,5.0,1.0,2.0,1,2,2,2,130000.0,3,3,2,1,0,0,0,0,1,0,0,0,0,,0,0,,1,,,,,,,,,,,1968,4,1,2,1970,3,1,2,2,2,2,2,50000.0,3,4,3,3,5,4,4,5,4,5,3,3,1,5,40,80,50,0,50.0,50,0,50,80
3356,4,2,22,67,107,2015/7/5 9:16,1,1970,1,1,1,4,,4.0,1986.0,5000,1,,100.0,0,1,1,0,0,0,0,0,0,,168,140,3,1,4,1,1.0,3,2,2,5,3,1,1,4,4,3,5,3,3,3,4,5,4,1,5,5,3,1.0,2.0,2,2,5,6,4,4,2,,,,,1,2,2,2,10000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,1.0,3,1993.0,1971.0,1993.0,4.0,4.0,1.0,4000.0,3.0,,,1946,4,4,3,1948,1,1,2,3,2,4,3,30000.0,4,4,4,4,4,5,2,4,2,4,-8,4,2,4,85,95,80,80,80.0,80,90,80,90
2955,5,2,10,24,46,2015/7/25 18:59,2,1973,1,1,1,3,,4.0,1986.0,10000,1,,180.0,0,0,1,0,0,0,0,0,0,,163,140,5,4,3,1,1.0,1,1,1,3,3,3,3,5,5,5,5,4,4,5,4,5,5,5,3,3,1,6.0,6.0,1,4,5,3,8,3,1,5.0,5.0,1.0,3.0,1,1,2,2,40000.0,3,3,1,1,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,1998.0,1976.0,1998.0,3.0,1.0,1.0,30000.0,1.0,3.0,1.0,1945,4,1,2,1942,1,1,2,2,2,4,2,30000.0,4,4,4,4,5,4,4,4,4,4,4,4,1,4,75,80,78,80,80.0,80,78,80,80
7733,5,2,29,84,127,2015/7/24 11:58,2,1985,1,1,1,4,,4.0,-2.0,15000,1,,200.0,0,0,1,0,0,0,0,0,0,,160,100,5,5,5,1,1.0,1,1,1,5,3,1,1,5,3,5,5,4,4,2,3,4,4,2,3,4,2,2.0,6.0,1,4,5,4,7,3,3,,,,,1,1,2,2,25000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,2008.0,1986.0,2008.0,4.0,1.0,1.0,10000.0,1.0,5.0,1.0,-2,1,1,2,-2,1,1,15,2,1,4,2,-2.0,4,4,3,3,5,4,3,4,-8,-8,-8,-8,2,4,80,80,80,-2,80.0,-2,80,-2,80
5518,3,1,19,57,93,2015/7/17 10:35,2,1967,1,1,1,4,,4.0,-2.0,30000,1,,42.0,0,1,0,0,0,0,0,0,0,,167,120,5,5,5,5,3.0,5,2,1,5,5,4,1,5,3,1,5,3,3,5,5,5,5,1,2,3,2,5.0,3.0,1,2,5,5,5,4,1,3.0,25.0,1.0,3.0,1,1,2,2,-3.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1993.0,1965.0,1993.0,-8.0,1.0,5.0,-3.0,1.0,3.0,1.0,-2,3,1,1,-3,1,1,12,2,2,4,3,100000.0,4,4,4,4,4,4,3,4,4,2,2,2,2,3,60,60,60,65,70.0,70,65,65,70
7640,4,2,28,81,123,2015/7/30 9:42,1,1941,1,1,1,4,,3.0,1956.0,6000,4,1966.0,200.0,0,1,0,0,0,0,0,0,0,,168,90,2,2,2,1,1.0,1,1,1,5,1,1,1,5,3,5,5,5,5,5,5,5,5,5,2,3,1,4.0,4.0,1,2,5,4,6,2,4,,,,,1,2,2,2,7000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,3,0.0,3,1967.0,1946.0,1967.0,3.0,1.0,1.0,0.0,4.0,,,1906,1,1,2,1920,1,1,2,1,1,4,2,48000.0,4,4,4,5,3,4,3,3,4,3,-8,3,1,4,70,60,80,80,80.0,80,80,80,80
5888,4,1,22,65,104,2015/7/5 16:28,2,1982,1,1,1,4,,4.0,1997.0,40000,1,,57.0,0,0,1,0,0,0,0,0,0,,158,100,4,4,4,1,3.0,1,4,1,2,5,3,2,5,2,2,5,4,4,2,3,4,1,1,2,4,3,6.0,1.0,2,1,5,3,6,3,5,,,,,1,2,2,2,-3.0,3,3,2,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,2006.0,1982.0,2006.0,4.0,1.0,1.0,-3.0,1.0,3.0,1.0,1954,3,1,2,1955,4,1,15,2,1,4,2,50000.0,4,3,3,3,3,1,1,3,3,2,-8,-8,1,3,75,75,60,60,50.0,70,60,80,80
1759,3,1,31,86,129,2015/8/20 10:38,2,1964,1,1,1,4,,4.0,-2.0,10000,1,,54.0,0,1,0,0,0,0,0,0,0,,156,122,4,5,3,2,1.0,1,1,1,4,1,1,1,5,3,5,5,5,5,5,5,5,5,5,1,4,1,,,1,4,3,3,3,1,1,2.0,10.0,2.0,1.0,1,1,2,2,10000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,0,2,0.0,7,1986.0,,,,,,,,,,-2,4,1,2,-2,1,1,2,-8,2,5,-8,-2.0,4,4,4,4,5,5,4,5,4,4,-8,4,1,5,80,-2,-2,-2,-2.0,-2,-2,-2,90
535,4,1,21,63,99,2015/7/20 17:28,1,1962,1,1,1,7,,4.0,1997.0,25000,1,,53.0,0,1,0,0,0,0,0,0,0,,168,120,4,5,2,4,1.0,2,2,1,5,5,1,1,5,5,3,5,4,3,5,5,5,5,1,4,2,2,6.0,2.0,4,4,4,5,-8,3,1,3.0,35.0,1.0,2.0,1,1,2,2,40000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1989.0,1963.0,1989.0,9.0,1.0,5.0,15000.0,1.0,3.0,1.0,1929,2,1,1,1929,1,1,2,3,1,4,2,60000.0,4,4,-8,-8,4,4,4,4,-8,-8,-8,-8,1,5,85,60,60,80,70.0,70,80,90,85
3571,4,2,29,84,127,2015/7/23 18:59,2,1970,1,1,1,3,,4.0,1983.0,30000,1,,130.0,0,1,0,0,0,0,0,0,0,,163,140,2,2,2,1,1.0,2,2,4,5,1,1,1,5,4,4,4,4,4,5,5,5,2,5,2,4,1,2.0,2.0,1,4,1,1,2,1,1,5.0,10.0,1.0,4.0,1,1,2,2,20000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1989.0,1967.0,1989.0,3.0,1.0,1.0,4000.0,1.0,5.0,1.0,1944,3,1,2,1948,1,1,2,2,1,4,4,50000.0,4,4,4,4,4,4,2,3,5,-8,-8,-8,1,5,80,90,95,90,85.0,80,80,90,90
586,3,1,31,87,132,2015/8/22 15:04,2,1951,1,1,1,3,,4.0,-2.0,10000,1,,36.0,0,1,0,0,0,0,0,0,0,,165,124,2,5,2,2,1.0,1,1,1,4,1,1,1,5,1,5,5,5,5,2,1,5,5,5,1,3,1,,,1,1,3,3,3,1,5,,,,,1,1,2,2,23000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,7,1970.0,,,,,,,,,,-2,-8,1,2,-2,1,1,2,2,2,4,4,50000.0,3,3,3,3,4,4,2,3,3,2,2,2,1,2,50,40,40,60,30.0,60,80,80,80
6192,5,1,4,7,14,2015/10/18 9:37,2,1975,1,1,1,12,,4.0,1998.0,150000,1,,55.0,0,1,1,0,0,0,0,0,0,,162,106,4,5,4,2,4.0,2,2,2,4,5,4,1,4,2,4,4,4,4,1,3,5,5,1,4,5,4,5.0,3.0,3,4,7,5,7,8,1,3.0,15.0,1.0,2.0,1,1,1,1,500000.0,3,3,-3,1,0,0,1,1,0,0,0,0,0,,0,1,1.0,3,2001.0,1971.0,2001.0,13.0,4.0,2.0,350000.0,1.0,3.0,1.0,1947,7,4,1,1944,4,1,1,2,2,3,2,200000.0,4,4,4,4,5,4,3,4,3,3,-8,3,3,3,70,60,70,70,60.0,60,70,70,65
4553,2,2,22,67,107,2015/7/7 16:55,2,1968,8,1,6,1,,,,0,1,,180.0,0,0,0,1,0,0,0,0,0,,157,95,2,5,3,1,1.0,1,1,1,2,1,1,1,5,5,5,5,4,4,5,5,5,5,5,4,4,1,2.0,2.0,1,2,10,3,8,2,4,,,,,1,1,2,2,36000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,1986.0,1949.0,1986.0,1.0,1.0,1.0,6000.0,3.0,,,1920,1,1,2,1933,1,1,2,3,2,2,3,20000.0,5,3,4,2,2,-8,1,-8,2,-8,-8,-8,1,3,0,50,-2,0,-2.0,60,30,70,80
1204,5,1,17,50,83,2015/7/24 17:51,2,1975,1,1,1,6,,2.0,1992.0,0,1,,150.0,0,0,0,0,0,1,0,0,0,,155,118,2,4,5,2,3.0,1,1,1,4,2,2,1,5,4,5,5,5,5,3,5,5,4,4,1,2,1,,,1,1,5,6,6,5,5,,,,,2,2,2,2,60000.0,6,2,1,2,0,1,0,0,0,0,0,0,0,,0,2,2.0,3,2000.0,1975.0,2000.0,4.0,1.0,2.0,60000.0,1.0,3.0,1.0,1949,6,1,1,1949,6,1,15,2,2,5,-8,24000.0,5,3,3,3,5,-8,3,3,3,3,-8,4,1,5,60,50,50,50,50.0,50,50,50,50
1607,5,2,5,9,25,2015/8/7 8:10,1,1972,1,0,3,4,,4.0,1987.0,30000,1,,88.0,0,1,0,0,0,0,0,0,0,,168,140,5,5,5,1,1.0,3,1,1,4,1,1,2,5,5,3,5,4,4,5,5,5,5,5,2,2,1,5.0,6.0,6,4,2,1,2,1,3,,,,,1,2,2,2,60000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1992.0,1972.0,1992.0,4.0,1.0,1.0,30000.0,3.0,,,1951,4,1,2,1950,4,1,2,2,2,4,2,200000.0,5,4,4,4,5,4,3,5,5,-8,-8,-8,-8,5,60,60,50,20,60.0,60,60,80,80
6640,3,1,10,27,50,2015/7/25 15:45,2,1976,1,1,1,3,,4.0,1988.0,10000,1,,14.0,0,0,0,0,0,0,0,0,1,,155,112,4,4,3,1,2.0,2,1,1,1,1,1,5,5,5,4,5,4,4,5,5,5,5,5,3,2,1,6.0,7.0,1,1,4,3,6,3,3,,,,,1,2,2,2,15000.0,4,2,0,2,0,1,0,0,0,0,0,0,0,,2,0,2.0,3,2000.0,1970.0,2000.0,3.0,1.0,1.0,5000.0,3.0,,,1935,3,1,2,1935,1,1,2,2,1,4,2,20000.0,5,4,4,4,4,4,4,4,5,4,-8,-8,1,3,80,80,60,90,90.0,60,70,80,80
3304,4,1,1,1,6,2015/8/17 13:49,2,1973,1,1,1,3,,4.0,-2.0,30000,1,,38.9,0,0,1,0,0,0,0,0,0,,159,104,3,3,3,2,1.0,3,1,3,4,3,1,1,4,2,5,5,4,4,2,2,5,5,3,2,3,1,7.0,5.0,1,2,3,6,5,3,1,4.0,7.0,1.0,3.0,1,1,2,2,70800.0,3,2,1,2,0,0,1,0,0,0,0,0,0,,1,0,1.0,3,1994.0,1955.0,1994.0,6.0,1.0,2.0,40800.0,5.0,,,-2,3,-8,16,-2,1,1,16,3,1,3,3,50000.0,4,4,4,4,4,4,2,4,4,4,-8,4,1,4,99,100,100,98,100.0,100,100,98,98
492,5,1,31,87,130,2015/8/14 14:23,2,1951,1,1,1,4,,4.0,1968.0,15000,1,,100.0,0,1,0,0,0,0,0,0,0,,157,124,4,4,4,2,1.0,1,1,1,4,3,1,1,5,5,5,5,4,4,5,5,5,5,3,3,4,2,6.0,5.0,2,4,6,3,6,5,1,9.0,-1.0,-8.0,-8.0,1,1,2,2,30000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,1975.0,1955.0,1975.0,4.0,1.0,2.0,12000.0,5.0,,,-2,1,1,2,-2,1,1,2,2,1,3,2,40000.0,3,3,-8,-8,3,3,3,3,3,3,2,3,1,3,60,60,60,70,70.0,80,70,70,70
5181,4,2,21,64,100,2015/7/19 7:31,1,1956,1,1,1,4,,4.0,1971.0,20000,1,,150.0,0,0,0,1,0,0,0,0,0,,175,140,5,4,4,1,1.0,2,1,1,4,1,1,1,5,5,4,5,4,4,5,2,5,5,5,3,3,1,3.0,5.0,2,3,4,3,4,1,3,,,,,1,1,2,2,50000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,0.0,3,1979.0,1956.0,1979.0,4.0,1.0,1.0,8000.0,3.0,,,1933,2,1,2,1933,2,1,15,2,2,4,2,50000.0,5,4,5,4,4,-8,3,-8,-8,-8,-8,-8,3,5,80,80,80,80,80.0,80,80,80,80
3525,3,1,16,46,78,2015/7/30 17:16,2,1939,1,0,2,3,,2.0,,0,1,,80.0,0,0,0,0,0,1,0,0,0,,150,80,2,2,3,2,1.0,1,1,1,5,1,1,1,5,1,5,5,4,2,5,5,5,5,5,4,2,1,2.0,2.0,1,4,4,6,4,3,5,,,,,2,2,2,2,3600.0,4,2,1,2,0,1,0,0,0,0,0,0,0,,3,3,0.0,7,1968.0,,,,,,,,,,1891,1,1,2,-2,1,1,16,3,3,3,3,10000.0,5,4,4,4,5,4,3,4,3,3,3,3,3,4,83,68,70,80,65.0,71,60,75,70
3461,4,2,29,84,127,2015/7/24 11:47,1,1947,1,1,1,3,,2.0,,0,1,,260.0,0,1,0,0,0,0,0,0,0,,168,145,2,3,4,1,1.0,4,4,1,5,1,1,1,5,1,2,5,4,4,5,2,5,5,5,5,4,4,1.0,2.0,2,4,5,6,4,2,2,,,,,1,1,2,2,20000.0,6,2,1,2,0,1,0,0,0,0,0,0,0,,2,2,0.0,3,1968.0,1949.0,1968.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,-2,1,-8,2,-2,1,-8,2,2,2,5,2,50000.0,5,4,4,4,5,4,4,4,3,4,-8,5,2,5,80,60,80,70,50.0,70,70,80,80
6050,4,2,21,61,97,2015/7/16 14:34,2,1945,1,1,1,1,,,,-3,1,,110.0,0,1,0,0,0,0,0,0,0,,155,94,3,3,3,1,1.0,1,1,1,4,1,1,2,5,5,5,5,5,1,5,5,5,5,5,4,4,1,2.0,1.0,1,4,2,2,3,1,4,,,,,1,1,2,2,-2.0,1,2,3,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,7,1974.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,3,2,4,2,-3.0,4,3,4,4,3,-8,2,-8,3,4,-8,-8,1,5,70,69,79,56,87.0,71,80,90,90
7250,4,1,7,18,39,2015/8/11 20:05,2,1969,1,1,1,8,,4.0,1988.0,60000,1,,68.0,0,0,1,0,0,0,0,0,0,,167,129,4,5,5,2,1.0,2,2,1,5,3,1,1,5,2,4,-8,4,4,5,5,5,5,2,1,2,1,,,1,4,6,5,7,4,1,3.0,27.0,1.0,3.0,1,1,2,2,145000.0,3,4,1,1,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1990.0,1968.0,1990.0,10.0,1.0,2.0,85000.0,1.0,3.0,1.0,-2,4,1,1,-2,4,1,15,2,2,4,2,80000.0,3,3,-8,-8,4,4,2,3,2,-8,-8,-8,1,3,80,70,80,80,80.0,80,80,80,80
6754,4,1,28,81,123,2015/8/1 11:30,2,1949,1,1,1,3,,3.0,,1060,1,,90.0,0,0,1,0,0,0,0,0,0,,150,100,4,4,4,4,1.0,1,1,1,4,1,1,1,5,3,5,5,4,4,5,5,5,5,5,2,4,1,6.0,6.0,1,4,5,4,6,3,4,,,,,1,2,2,2,-2.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1968.0,1949.0,1968.0,3.0,1.0,4.0,24000.0,5.0,,,-2,1,1,2,-2,1,1,2,2,2,4,2,-2.0,4,4,-8,5,-8,-8,3,-8,3,-8,-8,-8,1,3,90,90,90,90,90.0,90,90,90,90
853,4,1,10,26,48,2015/7/31 10:12,1,1985,1,1,1,5,,4.0,2003.0,36000,1,,60.0,0,0,0,0,0,0,0,0,1,,175,140,4,5,4,1,2.0,2,3,1,4,5,1,2,4,4,3,4,4,3,5,4,5,4,1,2,4,2,3.0,2.0,3,3,4,4,4,3,1,3.0,5.0,1.0,3.0,1,1,2,2,60000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,2010.0,1988.0,2010.0,3.0,1.0,1.0,24000.0,1.0,3.0,1.0,1955,3,1,2,1857,3,1,2,3,2,3,2,60000.0,3,3,3,3,3,3,3,3,3,3,3,3,3,1,70,70,60,70,80.0,80,80,70,70
7519,4,1,6,17,33,2015/8/6 8:59,1,1956,7,1,1,1,,,,10000,1,,120.0,0,1,0,0,0,0,0,0,0,,170,165,4,4,4,1,1.0,1,1,1,5,1,1,2,5,3,5,5,2,3,5,5,5,5,5,3,2,1,2.0,2.0,2,4,5,4,6,2,1,3.0,2.0,1.0,3.0,2,1,2,2,10000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,0.0,3,1980.0,1958.0,1980.0,1.0,1.0,1.0,0.0,4.0,,,-2,1,1,2,-2,1,1,2,2,1,4,2,50000.0,4,4,-8,-8,5,5,3,3,4,4,-8,-8,1,4,80,80,80,80,90.0,90,90,90,90
5210,3,1,1,1,4,2015/9/2 16:28,1,1978,1,1,1,13,,4.0,2004.0,208000,1,,57.2,0,1,1,0,0,0,0,0,0,,171,136,4,5,5,2,2.0,3,3,3,3,3,3,2,3,3,3,3,4,4,3,3,4,-8,2,3,3,3,5.0,5.0,2,3,5,3,5,2,1,4.0,11.0,1.0,2.0,1,2,2,2,280000.0,3,1,2,1,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,2006.0,1978.0,2006.0,13.0,4.0,2.0,72000.0,1.0,4.0,1.0,1945,3,4,16,1946,4,1,12,3,2,3,3,500000.0,4,4,4,4,4,4,4,4,4,4,4,4,2,3,60,60,50,60,60.0,60,50,40,70
2095,2,1,27,77,117,2015/7/19 11:25,2,1959,1,1,1,4,,4.0,1977.0,20000,1,,66.0,0,1,1,0,0,0,0,0,0,,158,100,3,4,3,5,1.0,1,1,2,5,1,1,2,5,3,5,5,3,4,4,5,5,5,5,2,2,1,5.0,5.0,1,2,3,3,3,1,5,,,,,1,1,2,2,30000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1982.0,1958.0,1982.0,4.0,1.0,5.0,10000.0,1.0,3.0,1.0,1931,3,1,1,1927,3,1,15,3,2,4,3,30000.0,4,3,3,3,5,4,4,3,3,3,-8,3,2,4,80,50,60,50,60.0,60,50,70,60
2532,2,2,28,81,123,2015/7/31 9:20,2,1968,1,-8,1,3,,4.0,1982.0,1000,1,,120.0,0,1,1,0,0,0,0,0,0,,134,75,2,3,3,1,1.0,1,1,1,2,1,3,3,5,3,5,5,4,4,5,3,5,5,5,3,3,1,4.0,4.0,2,3,5,3,5,2,4,,,,,1,1,2,2,10000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,1991.0,1966.0,1991.0,4.0,1.0,1.0,10000.0,1.0,5.0,1.0,1943,3,1,2,1945,1,1,2,2,3,3,3,40000.0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,80,50,60,70,60.0,70,60,70,80
5479,4,2,5,9,25,2015/8/4 10:12,2,1967,1,0,6,3,,2.0,,24000,1,,70.0,0,0,1,0,0,0,0,0,0,,158,110,3,4,3,1,1.0,1,1,1,3,1,2,2,5,4,5,5,4,4,5,5,5,5,4,3,2,1,6.0,6.0,1,4,3,2,4,3,1,3.0,16.0,1.0,-8.0,1,1,2,2,45000.0,5,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1989.0,1967.0,1989.0,3.0,1.0,1.0,-1.0,5.0,,,1949,3,1,2,1946,3,1,2,2,2,4,2,30000.0,5,4,4,4,4,-8,2,-8,-8,-8,4,-8,2,5,70,60,80,80,70.0,80,90,90,80
398,4,1,6,16,32,2015/8/10 17:04,2,1957,1,1,1,4,,4.0,-2.0,18000,1,,63.0,0,0,1,0,0,0,0,0,0,,162,120,4,4,4,4,1.0,1,1,1,5,2,1,1,5,2,5,5,3,3,5,5,5,5,5,3,3,1,3.0,3.0,1,4,4,4,4,4,5,,,,,1,1,2,2,50000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1980.0,1949.0,1980.0,3.0,1.0,5.0,30000.0,5.0,,,-2,3,1,2,-2,1,1,2,2,1,3,2,-2.0,4,4,3,3,3,3,2,3,3,3,-8,-8,2,4,80,80,80,80,80.0,80,80,80,80
6056,4,2,5,10,26,2015/8/1 10:41,1,1969,1,1,1,4,,4.0,1978.0,60000,1,,160.0,0,1,0,0,0,0,0,0,0,,171,140,4,5,5,1,1.0,3,2,2,5,1,1,1,5,5,2,5,4,3,5,3,5,5,5,4,1,1,3.0,5.0,1,4,2,1,3,1,3,,,,,1,1,2,2,70000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1993.0,1967.0,1993.0,3.0,1.0,1.0,-1.0,3.0,,,1949,2,1,2,1951,1,4,2,2,2,5,2,150000.0,5,5,5,5,5,5,4,4,3,-8,-8,-8,1,5,50,50,50,60,40.0,30,20,40,50
1650,3,2,18,51,84,2015/7/28 9:28,2,1941,1,1,1,1,,,,0,1,,150.0,0,0,0,1,0,0,0,0,0,,155,105,2,4,3,1,1.0,1,1,5,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,3,2,2,2.0,2.0,1,4,5,4,5,3,3,,,,,2,2,2,2,50000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,4,1,0.0,7,-2.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,2,3,3,3,20000.0,4,3,4,3,4,3,3,3,3,3,3,3,2,4,60,70,80,70,70.0,80,70,80,70
402,5,1,17,50,83,2015/7/24 9:03,1,1987,1,1,1,4,,2.0,1994.0,0,1,,100.0,0,1,0,0,0,0,0,0,0,,170,109,5,4,4,2,1.0,1,1,1,3,3,1,1,5,4,5,5,4,4,2,4,5,5,2,3,4,2,4.0,4.0,1,4,5,-8,6,4,5,,,,,2,2,2,2,-2.0,3,3,2,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1958,1,1,1,1958,3,1,5,2,1,3,2,30000.0,3,2,4,4,5,5,5,5,5,5,-8,-8,1,5,50,80,60,60,60.0,80,80,80,80
7613,4,2,27,80,120,2015/7/29 15:55,2,1952,1,1,1,3,,4.0,1966.0,3600,1,,65.0,0,1,0,0,0,0,0,0,0,,165,105,4,5,4,1,1.0,1,1,5,5,1,1,1,5,3,5,5,4,4,1,1,5,5,5,5,4,1,1.0,6.0,1,4,5,1,7,1,4,,,,,1,1,2,2,20000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,3,0.0,3,1970.0,1950.0,1970.0,4.0,1.0,2.0,16400.0,5.0,,,1935,3,4,1,1933,3,1,2,2,1,3,-8,20000.0,2,1,3,2,5,4,1,3,1,3,-8,-8,1,5,60,60,60,50,55.0,75,65,70,55
7908,3,1,19,56,90,2015/7/15 17:44,2,1976,1,1,1,3,,4.0,-2.0,40000,1,,90.0,0,0,1,0,0,0,0,0,0,,155,98,3,5,5,1,3.0,1,1,1,4,4,1,1,5,4,4,5,4,4,3,2,5,5,2,2,4,1,6.0,6.0,1,1,3,3,4,3,1,3.0,15.0,1.0,3.0,1,1,2,2,80000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1.0,3,2002.0,1973.0,2002.0,7.0,4.0,1.0,40000.0,1.0,3.0,1.0,-2,3,1,2,-2,3,1,2,2,2,4,3,50000.0,4,4,-8,-8,4,4,3,4,3,3,-8,-8,3,3,60,50,80,90,60.0,80,70,70,80
7696,4,1,16,44,75,2015/7/24 16:47,2,1963,1,0,1,1,,,,8400,1,,90.0,0,0,0,1,0,0,0,0,0,,160,110,4,4,4,1,2.0,1,1,1,5,1,1,2,5,2,5,5,4,4,3,2,5,5,5,3,3,1,7.0,7.0,2,2,3,3,3,3,4,,,,,1,1,2,2,50000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1985.0,1963.0,1963.0,1.0,1.0,1.0,0.0,4.0,,,-2,1,1,2,-2,1,1,15,2,2,4,3,100000.0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,50,50,50,50,50.0,50,60,60,60
3545,2,1,22,65,104,2015/7/9 14:00,2,1955,1,0,4,1,,,,10000,1,,70.0,0,1,0,0,0,0,0,0,0,,166,110,3,4,2,2,1.0,1,1,3,5,2,1,3,5,2,4,4,4,4,3,2,5,2,4,3,4,2,3.0,3.0,3,2,4,3,5,2,5,,,,,1,1,2,2,60000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,7,1975.0,,,,,,,,,,1935,2,4,2,1938,3,1,15,2,2,4,2,25000.0,4,4,4,4,5,3,3,-8,3,4,5,4,2,4,70,75,70,60,75.0,70,80,70,60
